race_id,HorseName,SexAge,finish_pos,is_top3,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,JockeyId,斤量,距離,水分量,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
202343031601,パクパク,牡2,4,0,2022/07/06,門別,曇,5,2歳未勝利(未勝利),,11,5,5,20.7,8.0,4,服部茂史,05286,54.0,ダ1000,,稍,-33.0,1:02.7,0.8,16.0,4-2,,38.1,444(+10),,,ウィンチップ,7.0
202343031601,パクパク,牡2,4,0,2022/04/27,門別,晴,6,JRA認定フレッシュ(新馬)(2歳),,8,8,8,5.0,3.0,7,服部茂史,05286,54.0,ダ1000,,良,-3.0,1:05.6,2.2,-1.0,3-3,,40.6,434(0),,,ゴッドメリフルアス,
202343031601,レイクハニー,牝2,5,0,2023/03/16,船橋,晴,1,3歳八,,10,3,3,42.6,7.0,5.0,岡村健司,05562,54.0,ダ1200,,良,13.0,1:20.5,1.7,4.0,8-6-6,37.7-41.1,41.9,410(-10),,,シグナトリー,16.0
202343031601,レイクハニー,牝2,5,0,2022/12/20,船橋,晴,1,2歳八　未受賞,,7,7,7,25.3,5.0,3.0,小杉亮,a025d,54.0,ダ1200,,良,19.0,1:20.9,2.2,-15.0,4-5-5,37.9-40.8,42.0,420(-5),,,リノメテオール,40.0
202343031601,レイクハニー,牝2,5,0,2022/12/01,船橋,曇,1,2歳七,,11,2,2,56.7,8.0,8.0,小杉亮,a025d,54.0,ダ1200,,良,20.0,1:23.5,5.2,-30.0,5-8-8,37.8-40.5,44.4,425(-5),,,ビレッジスティール,
202343031601,レイクハニー,牝2,5,0,2022/10/27,船橋,曇,4,ユーカリデビュー(2歳),,7,1,1,119.9,7.0,7.0,小杉亮,a025d,54.0,ダ1000,,良,9.0,1:06.3,3.6,-4.0,7-7,35.4-39.0,40.2,430(0),,,グレートヒエン,
202343031601,ブルネットスター,牡2,6,0,2023/03/16,船橋,晴,1,3歳八,,10,7,7,27.0,6.0,6.0,篠谷葵,05605,56.0,ダ1200,,良,13.0,1:21.5,2.7,-10.0,9-9-9,37.7-41.1,42.2,499(-5),,,シグナトリー,
202343031601,ブルネットスター,牡2,6,0,2023/02/09,船橋,晴,1,3歳八,,11,6,6,25.3,7.0,8.0,川島正太,05444,56.0,ダ1200,,良,18.0,1:21.8,2.1,-9.0,9-9-9,37.5-42.2,42.5,504(-7),,,ラーユ,
202343031601,ブルネットスター,牡2,6,0,2023/01/20,船橋,晴,3,3歳九,,10,6,7,91.2,6.0,5.0,篠谷葵,05605,56.0,ダ1200,,良,18.0,1:21.7,3.5,-8.0,7-9-9,37.7-40.5,42.3,511(+8),,,ジョイルミナス,16.0
202343031601,ブルネットスター,牡2,6,0,2022/09/27,船橋,晴,1,2歳六,,9,1,1,54.4,6.0,7.0,篠谷葵,05605,54.0,ダ1200,,稍,-18.0,1:20.3,3.4,-25.0,9-9-9,37.1-39.8,41.2,503(+1),,,キャッスルシオン,
202343031601,ブルネットスター,牡2,6,0,2022/08/19,船橋,晴,2,2歳四,,12,6,7,109.6,11.0,10.0,篠谷葵,05605,54.0,ダ1200,,良,2.0,1:20.0,2.5,-1.0,9-9-9,37.8-39.7,40.6,502(+10),,,テナシャスバイオ,
202343031601,ブルネットスター,牡2,6,0,2022/07/23,船橋,晴,2,2歳三,,7,5,5,13.7,5.0,5.0,篠谷葵,05605,54.0,ダ1200,,良,7.0,1:21.6,4.5,-17.0,6-6-6,38.0-39.1,43.1,492(+8),,,セザンディーヴァ,19.0
202343031601,ブルネットスター,牡2,6,0,2022/06/24,船橋,晴,2,ライラックデビュー(2歳),,6,6,6,7.4,3.0,6.0,篠谷葵,05605,54.0,ダ1000,,良,4.0,1:07.0,4.3,-21.0,6-6,36.4-38.3,41.8,484(0),,,カナリアフレイバー,
202343031601,ヴィクトリアスカイ,牝2,7,0,2023/03/16,船橋,晴,1,3歳八,,10,7,8,82.2,8.0,7,臼井健太,05554,54.0,ダ1200,,良,13.0,1:21.6,2.8,-11.0,7-7-8,37.7-41.1,42.7,400(+5),,,シグナトリー,
202343031601,ヴィクトリアスカイ,牝2,7,0,2023/02/09,船橋,晴,1,3歳八,,11,6,7,34.3,8.0,7,臼井健太,05554,54.0,ダ1200,,良,18.0,1:21.6,1.9,-6.0,4-7-7,37.5-42.2,43.1,395(-6),,,ラーユ,
202343031601,ヴィクトリアスカイ,牝2,7,0,2022/09/27,船橋,晴,1,2歳六,,9,3,3,106.3,8.0,5,笠野雄大,a0235,54.0,ダ1200,,稍,-18.0,1:18.9,2.0,-6.0,8-7-6,37.1-39.8,40.8,401(-7),,,キャッスルシオン,19.0
202343031601,ヴィクトリアスカイ,牝2,7,0,2022/07/23,船橋,晴,2,2歳三,,7,3,3,30.3,7.0,6,岡村健司,05562,54.0,ダ1200,,良,7.0,1:21.9,4.8,-21.0,7-4-5,38.0-39.1,43.6,408(+1),,,セザンディーヴァ,
202343031601,ヴィクトリアスカイ,牝2,7,0,2022/06/24,船橋,晴,2,ライラックデビュー(2歳),,6,1,1,41.4,6.0,5,岡村健司,05562,54.0,ダ1000,,良,4.0,1:06.9,4.2,-19.0,5-5,36.4-38.3,41.7,407(0),,,カナリアフレイバー,27.0
202343031601,キャットライン,牝3,8,0,2023/03/16,船橋,晴,1,3歳八,,10,6,6,205.6,9.0,8.0,山中悠希,05598,54.0,ダ1200,,良,13.0,1:21.8,3.0,-14.0,6-8-7,37.7-41.1,42.9,394(+3),,,シグナトリー,
202343031601,キャットライン,牝2,8,0,2023/02/09,船橋,晴,1,3歳八,,11,8,11,15.7,4.0,10.0,小杉亮,a025d,54.0,ダ1200,,良,18.0,1:22.6,2.9,-20.0,8-6-8,37.5-42.2,44.1,391(-2),,,ラーユ,
202343031601,キャットライン,牝2,8,0,2022/10/27,船橋,曇,3,ユーカリデビュー(2歳),,6,6,6,72.6,6.0,4.0,野澤憲彦,05358,54.0,ダ1000,,良,9.0,1:06.3,3.4,-4.0,3-3,37.0-38.1,41.0,393(0),,,ジョナゴールド,40.5
202343031601,カルタデアモール,牝2,9,0,2023/03/16,船橋,晴,1,3歳八,,10,4,4,11.7,4.0,9.0,小林捺花,a04d6,50.0,ダ1200,,良,13.0,1:22.5,3.7,-23.0,2-2-4,37.7-41.1,44.6,398(-7),,,シグナトリー,
202343031601,カルタデアモール,牝2,9,0,2023/02/09,船橋,晴,1,3歳八,,11,4,4,16.7,5.0,6.0,山本聡紀,a02b0,54.0,ダ1200,,良,18.0,1:21.2,1.5,-1.0,2-2-2,37.5-42.2,43.6,405(-2),,,ラーユ,
202343031601,カルタデアモール,牝2,9,0,2023/01/20,船橋,晴,3,3歳九,,10,1,1,29.3,5.0,6.0,山本聡紀,a02b0,54.0,ダ1200,,良,18.0,1:21.8,3.6,-9.0,8-7-7,37.7-40.5,42.8,407(+8),,,ジョイルミナス,
202343031601,カルタデアモール,牝2,9,0,2022/10/28,船橋,晴,4,ユーカリデビュー(2歳),,6,5,5,16.4,4.0,4.0,岡村健司,05562,54.0,ダ1000,,良,2.0,1:05.4,1.2,3.0,2-3,36.2-40.0,40.8,399(0),,,オーデンミカ,40.5
202343031601,ボルドーバターリャ,牝2,10,0,2023/03/16,船橋,晴,1,3歳八,,10,8,10,263.0,10.0,10,西村栄喜,05457,54.0,ダ1200,,良,13.0,1:22.8,4.0,-27.0,10-10-10,37.7-41.1,42.7,434(-3),,,シグナトリー,
202343031601,ボルドーバターリャ,牝2,10,0,2023/02/09,船橋,晴,1,3歳八,,11,5,5,170.2,11.0,11,西村栄喜,05457,54.0,ダ1200,,良,18.0,1:23.5,3.8,-32.0,11-10-10,37.5-42.2,43.8,437(+1),,,ラーユ,
202343031601,ボルドーバターリャ,牝2,10,0,2023/01/20,船橋,晴,3,3歳九,,10,4,4,350.7,10.0,9,濱田達也,a0236,54.0,ダ1200,,良,18.0,1:23.9,5.7,-37.0,9-8-8,37.7-40.5,44.5,436(-8),,,ジョイルミナス,
202343031601,ボルドーバターリャ,牝2,10,0,2022/12/20,船橋,晴,10,ヤマノリアル・メモリ(2歳),,13,2,2,255.8,13.0,13,西村栄喜,05457,54.0,ダ1500,,良,19.0,1:52.6,13.1,-101.0,12-11-12-13,31.8-41.6,52.2,444(-2),,,ポーチュラカ,
202343031601,ボルドーバターリャ,牝2,10,0,2022/12/01,船橋,曇,9,ネームヴァリュー・メ(2歳),,12,8,12,315.3,12.0,11,臼井健太,05554,54.0,ダ1500,,良,20.0,1:48.4,8.8,-37.0,12-12-11-11,32.6-39.8,45.8,446(-1),,,メイドイットマム,
202343031601,ボルドーバターリャ,牝2,10,0,2022/10/27,船橋,曇,1,2歳五,,10,5,5,235.5,10.0,10,西村栄喜,05457,54.0,ダ1200,,良,9.0,1:22.0,4.1,-21.0,9-10-10,38.0-39.9,43.0,447(+10),,,サイレントウルフ,
202343031601,ボルドーバターリャ,牝2,10,0,2022/09/29,船橋,曇,3,ローズデビュー(2歳),,4,4,4,11.8,3.0,4,西村栄喜,05457,54.0,ダ1000,,良,1.0,1:06.4,3.8,-14.0,3-3,36.0-38.6,41.5,437(0),,,サダムヴィオロン,40.5
202343020901,ラーユ,牝2,1,1,2023/02/09,船橋,晴,1,3歳八,,11,7,9,1.6,1.0,1,新原周馬,05647,53.0,ダ1200,,良,18.0,1:19.7,-0.3,19.0,7-8-6,37.5-42.2,41.2,487(+8),,,(シンキングマンボ),160.0
202343020901,ラーユ,牝2,1,1,2023/01/20,船橋,晴,1,3歳　未出走(未出走),,9,2,2,8.1,3.0,3,新原周馬,05647,53.0,ダ1200,,良,18.0,1:20.1,1.5,14.0,3-4-4,38.6-40.0,41.2,479(+12),,,ワンダーランド,40.0
202343020901,ラーユ,牝2,1,1,2022/12/21,船橋,曇,1,ポインセチアデビュー(新馬)(2歳),,8,4,4,14.1,4.0,6,本田正重,05443,54.0,ダ1000,,良,2.0,1:04.6,2.7,16.0,6-6,35.9-38.0,39.8,467(0),,,ノットソーリッチ,
202343020901,シンキングマンボ,牡2,2,1,2023/02/09,船橋,晴,1,3歳八,,11,8,10,17.9,6.0,2,山中悠希,05598,56.0,ダ1200,,良,18.0,1:20.0,0.3,15.0,6-4-4,37.5-42.2,41.8,481(+6),,,ラーユ,64.0
202343020901,シンキングマンボ,牡2,2,1,2022/08/19,船橋,晴,2,2歳四,,12,8,12,54.7,8.0,11,山中悠希,05598,54.0,ダ1200,,良,2.0,1:20.1,2.6,-2.0,10-10-10,37.8-39.7,40.3,475(+5),,,テナシャスバイオ,
202343020901,シンキングマンボ,牡2,2,1,2022/07/26,船橋,曇,3,リアトリスデビュー(2歳),,6,5,5,24.3,5.0,5,山中悠希,05598,54.0,ダ1000,,稍,-1.0,1:04.4,2.5,17.0,6-5,35.7-38.2,38.9,470(0),,,ストライダー,27.0
202343020901,ノブノウマー,牡2,3,1,2023/02/09,船橋,晴,1,3歳八,,11,3,3,5.7,2.0,3,矢野貴之,05380,56.0,ダ1200,,良,18.0,1:20.1,0.4,14.0,1-1-1,37.5-42.2,42.6,484(+34),,,ラーユ,40.0
202343020901,ノブノウマー,牡2,3,1,2022/08/24,船橋,曇,3,ハイビスカスデビュー(2歳),,6,6,6,6.3,3.0,4,矢野貴之,05380,54.0,ダ1000,,良,9.0,1:06.1,3.7,-1.0,5-6,36.8-37.8,40.5,450(0),,,ゴーストバスター,40.5
202343020901,ヨルデモアーサー,牡2,4,0,2023/02/09,船橋,晴,1,3歳八,,11,7,8,5.9,3.0,4,木間塚龍,05607,53.0,ダ1200,,良,18.0,1:20.5,0.8,9.0,3-3-3,37.5-42.2,42.7,467(+11),,,ラーユ,24.0
202343020901,ヨルデモアーサー,牡2,4,0,2022/09/27,船橋,晴,2,2歳五,,11,6,7,16.9,5.0,8,本橋孝太,05488,54.0,ダ1200,,稍,-18.0,1:18.6,1.2,-2.0,3-2-2,36.9-40.5,41.7,456(+4),,,オリエンタルラニ,
202343020901,ヨルデモアーサー,牡2,4,0,2022/08/22,船橋,曇,2,2歳五　未受賞,,5,3,3,3.1,2.0,4,本橋孝太,05488,54.0,ダ1200,,良,6.0,1:20.1,2.6,2.0,1-1-1,38.3-39.2,41.8,452(+5),,,エピファニーボーイ,28.5
202343020901,ビーチサンダル,牝2,5,0,2023/02/09,船橋,晴,1,3歳八,,11,1,1,38.8,9.0,5,岡村健司,05562,54.0,ダ1200,,良,18.0,1:20.8,1.1,5.0,5-5-5,37.5-42.2,42.5,390(-11),,,ラーユ,16.0
202343020901,ビーチサンダル,牝2,5,0,2022/12/19,船橋,晴,3,2歳六,,8,7,7,30.0,8.0,8,岡村健司,05562,54.0,ダ1200,,良,19.0,1:20.4,1.4,11.0,5-5-6,38.6-40.4,41.1,401(0),,,ゴールドボンド,
202343020901,ビーチサンダル,牝2,5,0,2022/11/30,船橋,曇,2,2歳六,,9,8,8,34.2,7.0,6,張田昂,05549,54.0,ダ1200,,稍,17.0,1:21.2,2.6,-2.0,9-9-8,38.7-39.9,40.9,401(-3),,,アヤサンメルシー,
202343020901,ビーチサンダル,牝2,5,0,2022/06/24,船橋,晴,3,ライラックデビュー(2歳),,6,2,2,9.5,3.0,4,岡村健司,05562,54.0,ダ1000,,良,4.0,1:05.2,2.1,9.0,4-4,36.6-38.9,40.3,404(0),,,マイブー,40.5
202343020901,カルタデアモール,牝2,6,0,2023/02/09,船橋,晴,1,3歳八,,11,4,4,16.7,5.0,6.0,山本聡紀,a02b0,54.0,ダ1200,,良,18.0,1:21.2,1.5,-1.0,2-2-2,37.5-42.2,43.6,405(-2),,,ラーユ,
202343020901,カルタデアモール,牝2,6,0,2023/01/20,船橋,晴,3,3歳九,,10,1,1,29.3,5.0,6.0,山本聡紀,a02b0,54.0,ダ1200,,良,18.0,1:21.8,3.6,-9.0,8-7-7,37.7-40.5,42.8,407(+8),,,ジョイルミナス,
202343020901,カルタデアモール,牝2,6,0,2022/10/28,船橋,晴,4,ユーカリデビュー(2歳),,6,5,5,16.4,4.0,4.0,岡村健司,05562,54.0,ダ1000,,良,2.0,1:05.4,1.2,3.0,2-3,36.2-40.0,40.8,399(0),,,オーデンミカ,40.5
202343020901,ヴィクトリアスカイ,牝2,7,0,2023/02/09,船橋,晴,1,3歳八,,11,6,7,34.3,8.0,7,臼井健太,05554,54.0,ダ1200,,良,18.0,1:21.6,1.9,-6.0,4-7-7,37.5-42.2,43.1,395(-6),,,ラーユ,
202343020901,ヴィクトリアスカイ,牝2,7,0,2022/09/27,船橋,晴,1,2歳六,,9,3,3,106.3,8.0,5,笠野雄大,a0235,54.0,ダ1200,,稍,-18.0,1:18.9,2.0,-6.0,8-7-6,37.1-39.8,40.8,401(-7),,,キャッスルシオン,19.0
202343020901,ヴィクトリアスカイ,牝2,7,0,2022/07/23,船橋,晴,2,2歳三,,7,3,3,30.3,7.0,6,岡村健司,05562,54.0,ダ1200,,良,7.0,1:21.9,4.8,-21.0,7-4-5,38.0-39.1,43.6,408(+1),,,セザンディーヴァ,
202343020901,ヴィクトリアスカイ,牝2,7,0,2022/06/24,船橋,晴,2,ライラックデビュー(2歳),,6,1,1,41.4,6.0,5,岡村健司,05562,54.0,ダ1000,,良,4.0,1:06.9,4.2,-19.0,5-5,36.4-38.3,41.7,407(0),,,カナリアフレイバー,27.0
202343020901,ブルネットスター,牡2,8,0,2023/02/09,船橋,晴,1,3歳八,,11,6,6,25.3,7.0,8.0,川島正太,05444,56.0,ダ1200,,良,18.0,1:21.8,2.1,-9.0,9-9-9,37.5-42.2,42.5,504(-7),,,ラーユ,
202343020901,ブルネットスター,牡2,8,0,2023/01/20,船橋,晴,3,3歳九,,10,6,7,91.2,6.0,5.0,篠谷葵,05605,56.0,ダ1200,,良,18.0,1:21.7,3.5,-8.0,7-9-9,37.7-40.5,42.3,511(+8),,,ジョイルミナス,16.0
202343020901,ブルネットスター,牡2,8,0,2022/09/27,船橋,晴,1,2歳六,,9,1,1,54.4,6.0,7.0,篠谷葵,05605,54.0,ダ1200,,稍,-18.0,1:20.3,3.4,-25.0,9-9-9,37.1-39.8,41.2,503(+1),,,キャッスルシオン,
202343020901,ブルネットスター,牡2,8,0,2022/08/19,船橋,晴,2,2歳四,,12,6,7,109.6,11.0,10.0,篠谷葵,05605,54.0,ダ1200,,良,2.0,1:20.0,2.5,-1.0,9-9-9,37.8-39.7,40.6,502(+10),,,テナシャスバイオ,
202343020901,ブルネットスター,牡2,8,0,2022/07/23,船橋,晴,2,2歳三,,7,5,5,13.7,5.0,5.0,篠谷葵,05605,54.0,ダ1200,,良,7.0,1:21.6,4.5,-17.0,6-6-6,38.0-39.1,43.1,492(+8),,,セザンディーヴァ,19.0
202343020901,ブルネットスター,牡2,8,0,2022/06/24,船橋,晴,2,ライラックデビュー(2歳),,6,6,6,7.4,3.0,6.0,篠谷葵,05605,54.0,ダ1000,,良,4.0,1:07.0,4.3,-21.0,6-6,36.4-38.3,41.8,484(0),,,カナリアフレイバー,
202343020901,アペーゴ,牝2,9,0,2023/02/09,船橋,晴,1,3歳八,,11,2,2,117.2,10.0,9.0,野澤憲彦,05358,54.0,ダ1200,,良,18.0,1:22.4,2.7,-17.0,10-11-11,37.5-42.2,42.5,411(+10),,,ラーユ,
202343020901,アペーゴ,牝2,9,0,2023/01/20,船橋,晴,3,3歳九,,10,7,9,158.6,8.0,10.0,野澤憲彦,05358,54.0,ダ1200,,良,18.0,1:24.1,5.9,-40.0,4-5-6,37.7-40.5,45.8,401(-8),,,ジョイルミナス,
202343020901,アペーゴ,牝2,9,0,2022/12/19,船橋,晴,2,2歳七,,6,6,6,23.2,5.0,6.0,野澤憲彦,05358,54.0,ダ1200,,良,19.0,1:22.5,3.0,-17.0,1-1-1,38.9-40.6,43.6,409(+4),,,フォルリスティー,
202343020901,アペーゴ,牝2,9,0,2022/12/02,船橋,曇,3,カトレアデビュー(2歳),,6,1,1,49.5,6.0,5.0,臼井健太,05554,54.0,ダ1000,,良,21.0,1:06.9,4.9,-2.0,5-5,35.8-38.0,41.7,405(0),,,ミスグロリア,27.0
202343020901,キャットライン,牝2,10,0,2023/02/09,船橋,晴,1,3歳八,,11,8,11,15.7,4.0,10.0,小杉亮,a025d,54.0,ダ1200,,良,18.0,1:22.6,2.9,-20.0,8-6-8,37.5-42.2,44.1,391(-2),,,ラーユ,
202343020901,キャットライン,牝2,10,0,2022/10/27,船橋,曇,3,ユーカリデビュー(2歳),,6,6,6,72.6,6.0,4.0,野澤憲彦,05358,54.0,ダ1000,,良,9.0,1:06.3,3.4,-4.0,3-3,37.0-38.1,41.0,393(0),,,ジョナゴールド,40.5
202343020901,ボルドーバターリャ,牝2,11,0,2023/02/09,船橋,晴,1,3歳八,,11,5,5,170.2,11.0,11,西村栄喜,05457,54.0,ダ1200,,良,18.0,1:23.5,3.8,-32.0,11-10-10,37.5-42.2,43.8,437(+1),,,ラーユ,
202343020901,ボルドーバターリャ,牝2,11,0,2023/01/20,船橋,晴,3,3歳九,,10,4,4,350.7,10.0,9,濱田達也,a0236,54.0,ダ1200,,良,18.0,1:23.9,5.7,-37.0,9-8-8,37.7-40.5,44.5,436(-8),,,ジョイルミナス,
202343020901,ボルドーバターリャ,牝2,11,0,2022/12/20,船橋,晴,10,ヤマノリアル・メモリ(2歳),,13,2,2,255.8,13.0,13,西村栄喜,05457,54.0,ダ1500,,良,19.0,1:52.6,13.1,-101.0,12-11-12-13,31.8-41.6,52.2,444(-2),,,ポーチュラカ,
202343020901,ボルドーバターリャ,牝2,11,0,2022/12/01,船橋,曇,9,ネームヴァリュー・メ(2歳),,12,8,12,315.3,12.0,11,臼井健太,05554,54.0,ダ1500,,良,20.0,1:48.4,8.8,-37.0,12-12-11-11,32.6-39.8,45.8,446(-1),,,メイドイットマム,
202343020901,ボルドーバターリャ,牝2,11,0,2022/10/27,船橋,曇,1,2歳五,,10,5,5,235.5,10.0,10,西村栄喜,05457,54.0,ダ1200,,良,9.0,1:22.0,4.1,-21.0,9-10-10,38.0-39.9,43.0,447(+10),,,サイレントウルフ,
202343020901,ボルドーバターリャ,牝2,11,0,2022/09/29,船橋,曇,3,ローズデビュー(2歳),,4,4,4,11.8,3.0,4,西村栄喜,05457,54.0,ダ1000,,良,1.0,1:06.4,3.8,-14.0,3-3,36.0-38.6,41.5,437(0),,,サダムヴィオロン,40.5
202343011901,ユウユウロケット,牡2,1,1,2023/01/19,船橋,曇,1,3歳八,,8,7,7,4.0,2.0,1,森泰斗,05342,56.0,ダ1200,,良,19.0,1:19.6,-0.4,22.0,6-4-3,38.2-41.4,41.0,432(-3),,,(ハクアイウルフ),160.0
202343011901,ユウユウロケット,牡2,1,1,2022/12/19,船橋,晴,3,2歳六,,8,1,1,12.2,6.0,5,山中悠希,05598,55.0,ダ1200,,良,19.0,1:19.9,0.9,18.0,7-6-7,38.6-40.4,40.6,435(-3),,,ゴールドボンド,19.0
202343011901,ユウユウロケット,牡2,1,1,2022/09/27,船橋,晴,2,2歳五,,11,7,9,93.7,9.0,6,山中悠希,05598,54.0,ダ1200,,稍,-18.0,1:18.1,0.7,5.0,9-9-9,36.9-40.5,40.0,438(+15),,,オリエンタルラニ,
202343011901,ユウユウロケット,牡2,1,1,2022/08/19,船橋,晴,2,2歳四,,12,7,10,32.6,7.0,7,小林捺花,a04d6,50.0,ダ1200,,良,2.0,1:19.6,2.1,5.0,11-12-12,37.8-39.7,39.4,423(+2),,,テナシャスバイオ,
202343011901,ユウユウロケット,牡2,1,1,2022/06/23,船橋,曇,3,ライラックデビュー(2歳),,5,3,3,9.2,3.0,4,張田昂,05549,54.0,ダ1000,,稍,6.0,1:05.8,2.1,1.0,5-5,37.5-39.0,39.3,421(0),,,アイディンモンロー,40.5
202343011901,ハクアイウルフ,牡2,2,1,2023/01/19,船橋,曇,1,3歳八,,8,8,8,5.1,3.0,2,笹川翼,05524,56.0,ダ1200,,良,19.0,1:20.0,0.4,16.0,3-2-2,38.2-41.4,41.7,529(+2),,,ユウユウロケット,64.0
202343011901,ハクアイウルフ,牡2,2,1,2022/12/20,船橋,晴,1,2歳八　未受賞,,7,5,5,1.5,1.0,2,本橋孝太,05488,55.0,ダ1200,,良,19.0,1:20.9,2.2,-15.0,6-4-2,37.9-40.8,42.6,527(-8),,,リノメテオール,64.0
202343011901,ハクアイウルフ,牡2,2,1,2022/12/01,船橋,曇,1,2歳七,,11,3,3,4.4,3.0,6,本橋孝太,05488,55.0,ダ1200,,良,20.0,1:21.2,2.9,1.0,1-1-2,37.8-40.5,43.4,535(+2),,,ビレッジスティール,
202343011901,ハクアイウルフ,牡2,2,1,2022/10/27,船橋,曇,4,ユーカリデビュー(2歳),,7,2,2,9.8,4.0,6,本橋孝太,05488,55.0,ダ1000,,良,9.0,1:05.6,2.9,7.0,5-5,35.4-39.0,41.1,533(0),,,グレートヒエン,
202343011901,クレンジングナイト,牡2,3,1,2023/01/19,船橋,曇,1,3歳八,,8,6,6,2.1,1.0,3.0,達城龍次,05540,56.0,ダ1200,,良,19.0,1:20.0,0.4,16.0,8-6-5,38.2-41.4,41.2,475(-3),,,ユウユウロケット,40.0
202343011901,クレンジングナイト,牡2,3,1,2022/12/06,水沢,雪,2,2歳C2一組,,7,4,4,2.3,1.0,1.0,塚本涼人,05591,55.0,ダ1300,,稍,-10.0,1:24.3,-0.5,33.0,2-2-1-1,,40.3,478(-12),,,(セイオニックス),50.0
202343011901,クレンジングナイト,牡2,3,1,2022/11/03,門別,雨,3,軽種馬農協と共に走る(未勝利)(2歳),,7,1,1,22.5,6.0,6.0,小野楓馬,05592,55.0,ダ1100,,重,-23.0,1:09.8,1.6,18.0,1-1,,39.8,490(+4),,,ヒメカグラ,
202343011901,クレンジングナイト,牡2,3,1,2022/10/20,門別,晴,6,2歳未勝利(未勝利),,10,6,6,22.7,7.0,5.0,岩橋勇二,05389,55.0,ダ1000,,良,-13.0,1:03.4,0.8,25.0,5-6,,38.2,486(-4),,,ヒロチャン,3.5
202343011901,クレンジングナイト,牡2,3,1,2022/10/12,門別,晴,2,みついし優駿賞(未勝利)(2歳),,10,3,3,11.0,6.0,5.0,小野楓馬,05592,55.0,ダ1000,,重,-32.0,1:02.3,1.2,24.0,6-6,,37.6,490(+18),,,リュウノフランカー,3.5
202343011901,クレンジングナイト,牡2,3,1,2022/08/17,門別,晴,3,2歳未勝利(未勝利),,9,8,9,66.7,8.0,5.0,石堂響,05576,54.0,ダ1000,,重,-32.0,1:01.9,1.2,30.0,6-6,,37.4,472(-4),,,オペラ,3.5
202343011901,クレンジングナイト,牡2,3,1,2022/07/28,門別,晴,6,2歳未勝利(未勝利),,8,3,3,99.2,8.0,5.0,小野楓馬,05592,54.0,ダ1000,,良,-27.0,1:02.6,1.0,24.0,6-6,,36.8,476(+2),,,シーザミニョン,3.5
202343011901,クレンジングナイト,牡2,3,1,2022/07/13,門別,曇,4,2歳未勝利(未勝利),,9,1,1,113.3,9.0,7.0,黒澤愛斗,05477,54.0,ダ1100,,良,-17.0,1:11.6,2.1,-2.0,5-6,,41.1,474(+8),,,ティーズアイランド,
202343011901,クレンジングナイト,牡2,3,1,2022/06/22,門別,曇,4,JRA認定フレッシュ(新馬)(2歳),,8,2,2,44.7,8.0,8.0,黒澤愛斗,05477,54.0,ダ1700,,良,-7.0,2:00.3,6.1,-25.0,8-8-8-8,,45.2,466(0),,,フォーカスオンミー,
202343011901,スターオブボニータ,牡2,4,0,2023/01/19,船橋,曇,1,3歳八,,8,2,2,6.2,4.0,4,岡村健司,05562,56.0,ダ1200,,良,19.0,1:20.5,0.9,10.0,1-1-1,38.2-41.4,42.3,502(-5),,,ユウユウロケット,24.0
202343011901,スターオブボニータ,牡2,4,0,2022/12/19,船橋,晴,2,2歳七,,6,4,4,5.4,3.0,3,岡村健司,05562,55.0,ダ1200,,良,19.0,1:19.7,0.2,20.0,6-6-4,38.9-40.6,39.9,507(-4),,,フォルリスティー,40.0
202343011901,スターオブボニータ,牡2,4,0,2022/12/01,船橋,曇,1,2歳七,,11,7,9,14.9,5.0,5,岡村健司,05562,55.0,ダ1200,,良,20.0,1:21.1,2.8,3.0,6-5-4,37.8-40.5,42.3,511(+1),,,ビレッジスティール,16.0
202343011901,スターオブボニータ,牡2,4,0,2022/10/27,船橋,曇,3,ユーカリデビュー(2歳),,6,1,1,33.8,4.0,6,岡村健司,05562,55.0,ダ1000,,良,9.0,1:06.7,3.8,-11.0,5-5,37.0-38.1,40.2,510(0),,,ジョナゴールド,
202343011901,エースフラワー,牝2,5,0,2023/01/19,船橋,曇,1,3歳八,,8,1,1,33.3,7.0,5,小杉亮,a025d,54.0,ダ1200,,良,19.0,1:21.1,1.5,2.0,7-8-7,38.2-41.4,42.0,467(-2),,,ユウユウロケット,16.0
202343011901,エースフラワー,牝2,5,0,2022/12/19,船橋,晴,3,2歳六,,8,3,3,12.0,5.0,6,小杉亮,a025d,54.0,ダ1200,,良,19.0,1:20.0,1.0,16.0,3-2-2,38.6-40.4,41.3,469(+8),,,ゴールドボンド,
202343011901,エースフラワー,牝2,5,0,2022/11/29,船橋,曇,2,2歳五,,12,8,11,83.0,10.0,8,小杉亮,a025d,54.0,ダ1200,,良,2.0,1:19.0,1.3,13.0,7-5-7,37.3-40.4,41.0,461(-15),,,クイーンオブドミノ,
202343011901,エースフラワー,牝2,5,0,2022/10/27,船橋,曇,1,2歳五,,10,6,6,179.4,9.0,4,小杉亮,a025d,54.0,ダ1200,,良,9.0,1:19.0,1.1,20.0,3-3-3,38.0-39.9,40.8,476(+4),,,サイレントウルフ,24.0
